Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Exposure|Population,people,9860.671345,10576.80188,11292.93242,11978.86978,12664.80713,13324.79286,13984.77858,14561.86664,15138.95471,15679.25086,16219.547,16718.51426,17217.48151,17685.95893,18154.43636,18614.91009,19075.38382
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Exposure|Population|%,%,0.001081687,0.001140516,0.001199346,0.00125319,0.001307034,0.001357387,0.001407739,0.001453043,0.001498347,0.001542382,0.001586417,0.001628889,0.001671361,0.00171771,0.001764059,0.001816921,0.001869784
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Absolute,days/yr,48.79210965,48.62620383,48.47035478,48.38490313,48.36354021,48.36354021,48.38490313,48.4169475,48.43831041,48.45967332,48.48103623,48.50177446,48.52251269,48.54325092,48.56398914,48.58472737,48.6054656
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Absolute|Land area weighted,days/yr,52.06905111,52.0247801,51.98069138,51.93787876,51.92717561,51.92717561,51.93787876,51.95393349,51.96463665,51.9753398,51.98604295,51.99157683,51.99711071,52.00264459,52.00817846,52.01371234,52.01924622
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Absolute|Population weighted,days/yr,38.13316769,38.52530172,38.89779038,39.13721445,39.30635293,39.42766389,39.52535599,39.58423513,39.65504985,39.70008029,39.74538345,39.77241702,39.79952714,39.83854195,39.87755953,39.92063285,39.96370172
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Difference,%,-1.387914828,-1.636675437,-1.871350389,-2.007425745,-2.041444584,-2.041444584,-2.007425745,-1.956397487,-1.922378647,-1.888359808,-1.854340969,-1.823245893,-1.792150817,-1.761055741,-1.729960665,-1.698865589,-1.667770513
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Difference|Land area weighted,%,-0.304436736,-0.353409796,-0.404102983,-0.466837073,-0.482520595,-0.482520595,-0.466837073,-0.443311789,-0.427628267,-0.411944745,-0.396261222,-0.39013959,-0.384017957,-0.377896325,-0.371774693,-0.36565306,-0.359531428
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Difference|Population weighted,%,1.04976417,1.817759336,2.511393099,2.72556517,2.780307289,2.779531705,2.725536508,2.642469093,2.586373962,2.529169046,2.472595392,2.374883631,2.277166504,2.181890016,2.086514764,1.991366338,1.896099616
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Risk score,risk score,0.975462041,0.976754133,0.977931472,0.978305547,0.978399066,0.978399066,0.978305547,0.978165269,0.97807175,0.977978232,0.977884713,0.977723201,0.97756169,0.977400179,0.977238667,0.977077156,0.976915644
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Risk score|Land area weighted,risk score,1.033336601,1.038245058,1.042758692,1.044508569,1.044946039,1.044946039,1.044508569,1.043852365,1.043414896,1.042977427,1.042539957,1.0419264,1.041312843,1.040699286,1.040085729,1.039472172,1.038858615
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Consecutive dry days|Hazard|Risk score|Population weighted,risk score,0.789617225,0.818508334,0.845197561,0.857683257,0.862440913,0.864098651,0.863187967,0.860384281,0.858882863,0.856828968,0.854803936,0.851857521,0.848913448,0.846317989,0.843720147,0.84120189,0.838680409
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Exposure|Land area,km2,701594.9946,811074.6644,1014006.678,1871105.095,2085379.7,2085379.7,1871105.095,1549693.189,1335418.584,1121143.98,906869.3756,893184.4168,879499.4581,865814.4994,852129.5406,838444.5819,824759.6232
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Exposure|Land area|%,%,1.95998448,2.265828244,2.832741633,5.227142404,5.825742597,5.825742597,5.227142404,4.329242115,3.730641923,3.13204173,2.533441537,2.495211067,2.456980596,2.418750126,2.380519655,2.342289185,2.304058714
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Exposure|Population,people,10915817.79,18486852.59,30191970.4,70637077.74,81766019.76,82737965.45,73251274.56,57931442.64,47674278.98,37115944.47,26468590.93,25507235.44,24548808.17,23541920.26,22540599.32,21442729.44,20357125.7
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Exposure|Population|%,%,1.197433668,1.995285435,3.20648454,7.394474111,8.438420585,8.432423543,7.373636798,5.782266165,4.718464108,3.651834598,2.588865795,2.485455416,2.383038887,2.286425268,2.190260192,2.09264642,1.995420961
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Absolute,-,24.25093986,24.21253563,24.19217654,24.29813339,24.32462261,24.32462261,24.29813339,24.25839957,24.23191036,24.20542115,24.17893193,24.18373246,24.18853299,24.19333352,24.19813405,24.20293458,24.20773511
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Absolute|Land area weighted,-,26.20585822,26.15897633,26.13458829,26.26765714,26.30092436,26.30092436,26.26765714,26.21775632,26.18448911,26.15122189,26.11795468,26.12381492,26.12967515,26.13553539,26.14139562,26.14725586,26.1531161
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Absolute|Population weighted,-,34.71614592,34.74236245,34.7975839,35.07267038,35.14964022,35.15784838,35.09998842,35.00697263,34.94712444,34.88494596,34.82297385,34.82496129,34.82685975,34.82897061,34.83099927,34.828017,34.82495761
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Difference,%,-0.517474365,-0.81685666,-1.018822449,-0.538872695,-0.418885257,-0.418885257,-0.538872695,-0.718853853,-0.838841291,-0.958828729,-1.078816168,-1.041393381,-1.003970594,-0.966547807,-0.92912502,-0.891702233,-0.854279446
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Difference|Land area weighted,%,-0.064821304,-0.346580145,-0.519935902,0.06552993,0.211896388,0.211896388,0.06552993,-0.154019757,-0.300386215,-0.446752673,-0.593119131,-0.557899276,-0.522679421,-0.487459566,-0.45223971,-0.417019855,-0.3818
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Difference|Population weighted,%,1.307436766,1.434585808,1.648779851,2.496613037,2.712493435,2.716926392,2.510714024,2.199727427,1.994456198,1.791114891,1.588513664,1.580362263,1.571695684,1.561873426,1.551582334,1.540502664,1.528956467
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Risk score,risk score,1.110200571,1.12250733,1.142871822,1.219640443,1.238832598,1.238832598,1.219640443,1.19085221,1.171660055,1.152467899,1.133275744,1.131737399,1.130199054,1.12866071,1.127122365,1.12558402,1.124045675
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Risk score|Land area weighted,risk score,1.1984353,1.211734306,1.234752604,1.325805946,1.348569281,1.348569281,1.325805946,1.291660943,1.268897607,1.246134272,1.223370937,1.221708561,1.220046185,1.218383809,1.216721433,1.215059058,1.213396682
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity (Runoff)|Hazard|Risk score|Population weighted,risk score,1.82145712,1.844036135,1.878733222,2.001207265,2.032158645,2.03240854,2.002051074,1.956258022,1.9257958,1.895424873,1.86513977,1.862727084,1.860269897,1.857870998,1.855429767,1.85288954,1.850307516
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Exposure|Land area,km2,1019601.198,1061241.533,1118031.067,1280864.991,1321573.473,1321573.473,1280864.991,1219802.27,1179093.789,1138385.307,1097676.826,1092471.784,1087266.743,1082061.701,1076856.659,1071651.617,1066446.575
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Exposure|Land area|%,%,2.848370556,2.964697512,3.123345457,3.578240329,3.691964047,3.691964047,3.578240329,3.407654752,3.293931034,3.180207316,3.066483598,3.051942729,3.037401859,3.02286099,3.00832012,2.993779251,2.979238381
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Exposure|Population,people,66078745.47,77657786.84,89089542.25,97967135.52,101384098.3,102754637.8,102185934.4,100311384,99380313.04,98313289.32,97235883.92,96560491.8,95867185.96,94708688.71,93536768.61,91958721.77,90374169.64
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Exposure|Population|%,%,7.248647432,8.380729062,9.461596447,10.25512979,10.46304644,10.47225961,10.28626424,10.01196716,9.835962918,9.672616494,9.510542309,9.408709572,9.30616389,9.198265431,9.088926958,8.974661824,8.858544919
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Absolute,-,191.6730792,191.5557901,191.4487059,191.413057,191.4041448,191.4041448,191.413057,191.4264253,191.4353376,191.4442498,191.453162,191.4678232,191.4824843,191.4971455,191.5118066,191.5264678,191.5411289
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Absolute|Land area weighted,-,199.2681065,199.2816743,199.2906824,199.2677731,199.2620458,199.2620458,199.2677731,199.2763641,199.2820914,199.2878188,199.2935461,199.2918501,199.2901542,199.2884582,199.2867622,199.2850662,199.2833703
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Absolute|Population weighted,-,413.1645494,416.3892102,419.3689658,420.7108513,422.2430373,423.5760493,424.9799308,426.756915,428.5021485,430.5717505,432.6455633,434.1925228,435.7399773,436.747026,437.7542851,438.4307738,439.1069188
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Difference,%,-0.013074954,-0.257719596,-0.464027923,-0.401982043,-0.386470573,-0.386470573,-0.401982043,-0.425249248,-0.440760718,-0.456272188,-0.471783658,-0.441203078,-0.410622498,-0.380041917,-0.349461337,-0.318880757,-0.288300177
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Difference|Land area weighted,%,0.500339232,0.239061304,0.026919021,0.158726256,0.191678064,0.191678064,0.158726256,0.109298543,0.076346734,0.043394925,0.010443117,0.043102858,0.075762599,0.10842234,0.141082081,0.173741822,0.206401563
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Difference|Population weighted,%,2.833369443,3.195024132,3.5384399,3.797049503,3.867424823,3.872816238,3.814581173,3.724969227,3.667451577,3.612058072,3.557472165,3.522554899,3.487391445,3.450117244,3.412611788,3.373781817,3.334714216
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Risk score,risk score,1.094768719,1.100262797,1.107355915,1.125642317,1.130213918,1.130213918,1.125642317,1.118784916,1.114213316,1.109641715,1.105070114,1.104383355,1.103696595,1.103009835,1.102323076,1.101636316,1.100949556
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Risk score|Land area weighted,risk score,1.172466685,1.175803082,1.181813932,1.206545956,1.212728962,1.212728962,1.206545956,1.197271447,1.191088441,1.184905435,1.178722429,1.17830538,1.17788833,1.177471281,1.177054231,1.176637181,1.176220132
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Drought intensity|Hazard|Risk score|Population weighted,risk score,1.764590213,1.799466856,1.832911981,1.860166718,1.867200492,1.867315571,1.860635319,1.850803745,1.84440631,1.838505824,1.832695142,1.8295339,1.826350273,1.822986637,1.819601625,1.816052511,1.81248149
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Exposure|Land area,km2,2658694.978,3969040.692,5251771.849,6341201.102,6613558.415,6613558.415,6341201.102,5932665.132,5660307.819,5387950.506,5115593.193,4951799.978,4788006.764,4624213.55,4460420.335,4296627.121,4132833.907
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Exposure|Land area|%,%,7.42736327,11.08796131,14.67141498,17.71485806,18.47571883,18.47571883,17.71485806,16.57356691,15.81270614,15.05184537,14.2909846,13.83340984,13.37583509,12.91826033,12.46068558,12.00311082,11.54553607
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Exposure|Population,people,61296098.43,137850406.4,213301638.7,262542429.8,278704494.8,282741556.1,274918750.3,259528853,249845197.5,239256369.3,228526923.9,218860825.5,209168970.3,198544458.5,187976036.8,176773992.1,165704770.3
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Exposure|Population|%,%,6.724004872,14.87620318,22.65332132,27.48193018,28.76287427,28.81532501,27.67393504,25.90351807,24.72791665,23.53979495,22.35198459,21.32578875,20.30476538,19.28293456,18.2655494,17.25194601,16.24250775
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Absolute,events/yr,0.628661479,0.727973818,0.82124472,0.872225557,0.884970766,0.884970766,0.872225557,0.853107743,0.840362534,0.827617325,0.814872116,0.802458073,0.790044031,0.777629988,0.765215946,0.752801903,0.740387861
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Absolute|Land area weighted,events/yr,0.630784399,0.735879444,0.834441795,0.887275297,0.900483672,0.900483672,0.887275297,0.867462734,0.854254358,0.841045983,0.827837608,0.814700727,0.801563846,0.788426966,0.775290085,0.762153205,0.749016324
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Absolute|Population weighted,events/yr,0.735018052,0.84871823,0.955484806,1.01185268,1.026669719,1.027084099,1.013660138,0.992814243,0.978896089,0.964671942,0.950456247,0.935715413,0.920976435,0.906447746,0.891922781,0.877484535,0.863051559
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Difference,%,216.7176774,272.1986392,324.374346,353.4132678,360.6729983,360.6729983,353.4132678,342.5236722,335.2639417,328.0042113,320.7444808,313.8093606,306.8742403,299.9391201,293.0039999,286.0688797,279.1337595
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Difference|Land area weighted,%,237.0263399,298.4419035,356.1550364,387.9511546,395.9001841,395.9001841,387.9511546,376.0276103,368.0785808,360.1295512,352.1805217,344.5035762,336.8266308,329.1496853,321.4727399,313.7957944,306.118849
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Difference|Population weighted,%,277.5483235,340.413825,399.6452354,432.5770331,441.1109688,441.3603762,433.4660482,421.4138396,413.4248365,405.4083759,397.3793668,389.4917318,381.5923242,373.6389521,365.6800634,357.6886997,349.6952124
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Risk score,risk score,1.265754901,1.488157638,1.695698693,1.799207975,1.825085296,1.825085296,1.799207975,1.760391995,1.734514674,1.708637354,1.682760033,1.654959691,1.627159349,1.599359007,1.571558665,1.543758322,1.51595798
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Risk score|Land area weighted,risk score,1.427854322,1.661253116,1.87842481,1.982006809,2.007902309,2.007902309,1.982006809,1.943163559,1.91726806,1.89137256,1.86547706,1.836302211,1.807127361,1.777952512,1.748777663,1.719602814,1.690427965
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p95 10 days|Hazard|Risk score|Population weighted,risk score,1.791762984,2.052863108,2.296430337,2.414021696,2.445044446,2.446341697,2.418857989,2.37621259,2.347967441,2.31926809,2.290569811,2.257646467,2.224719068,2.191972021,2.159230581,2.126504355,2.093790698
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Exposure|Land area,km2,5374695.467,7334271.422,9245404.781,10817439.97,11210448.77,11210448.77,10817439.97,10227926.78,9834917.979,9441909.181,9048900.382,8803953.388,8559006.393,8314059.399,8069112.405,7824165.41,7579218.416
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Exposure|Land area|%,%,15.01481593,20.48911162,25.82807748,30.2197345,31.31764875,31.31764875,30.2197345,28.57286312,27.47494886,26.37703461,25.27912036,24.59483339,23.91054643,23.22625947,22.54197251,21.85768555,21.17339858
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Exposure|Population,people,189779022.2,297519863.1,401539248.5,456940093.3,476785498.6,483221367,476923018.6,461603352.8,452379556.2,441488955.1,430383501.2,417081380,403753734.9,388930391.6,374183690.1,358178798.3,342363414.9
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Exposure|Population|%,%,20.81821033,32.10773782,42.64476201,47.83162428,49.20523927,49.24761476,48.00813557,46.07294093,44.77333994,43.43729316,42.09536986,40.64057698,39.19379077,37.77349053,36.35926576,34.95575161,33.5587226
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Absolute,events/yr,0.503806989,0.621179053,0.732413546,0.800685036,0.817752909,0.817752909,0.800685036,0.775083227,0.758015355,0.740947482,0.723879609,0.709208101,0.694536593,0.679865085,0.665193577,0.650522069,0.635850561
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Absolute|Land area weighted,events/yr,0.527726797,0.656213113,0.777855487,0.851590262,0.870023956,0.870023956,0.851590262,0.823939721,0.805506027,0.787072333,0.76863864,0.75257785,0.736517061,0.720456271,0.704395481,0.688334692,0.672273902
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Absolute|Population weighted,events/yr,0.66896682,0.821618523,0.965913716,1.047859986,1.069580949,1.070456639,1.051193112,1.021258327,1.001393295,0.981197577,0.961012709,0.941593956,0.922177256,0.902913129,0.88364943,0.86446606,0.845282495
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Difference,%,371.0815024,486.4689732,595.8863061,663.5126738,680.4192657,680.4192657,663.5126738,638.1527859,621.246194,604.3396021,587.4330102,573.0095763,558.5861425,544.1627086,529.7392748,515.3158409,500.892407
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Difference|Land area weighted,%,416.4736534,547.9549314,672.5582152,749.0155393,768.1298703,768.1298703,749.0155393,720.3440428,701.2297117,682.1153807,663.0010497,646.5658899,630.1307302,613.6955704,597.2604107,580.8252509,564.3900912
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Difference|Population weighted,%,500.5392663,642.3494587,776.397253,853.4921337,873.7778972,874.5033395,856.2181629,828.0725647,809.4182488,790.6460361,771.8625286,754.0400511,736.20664,718.3338984,700.4564685,682.5546752,664.6520526
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score,risk score,1.435291516,1.702908688,1.951605716,2.067861745,2.096925752,2.096925752,2.067861745,2.024265734,1.995201727,1.96613772,1.937073713,1.903621566,1.87016942,1.836717273,1.803265127,1.769812981,1.736360834
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score|Land area weighted,risk score,1.63616835,1.90991533,2.163143053,2.272735983,2.300134216,2.300134216,2.272735983,2.231638634,2.204240402,2.176842169,2.149443936,2.115225564,2.081007191,2.046788819,2.012570447,1.978352074,1.944133702
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score|Population weighted,risk score,2.102191534,2.40659726,2.685189529,2.78201165,2.808344545,2.810078074,2.788357814,2.753895452,2.731122693,2.707689434,2.684195929,2.645943816,2.607694689,2.56977684,2.531864536,2.493974345,2.456103631
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Land area,km2,1057497.972,1173365.246,1287573.329,1390167.079,1415815.516,1415815.516,1390167.079,1351694.423,1326045.985,1300397.548,1274749.111,1260265.702,1245782.292,1231298.883,1216815.474,1202332.065,1187848.655
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Land area|%,%,2.954239453,3.277927707,3.596980825,3.883587996,3.955239788,3.955239788,3.883587996,3.776110307,3.704458514,3.632806721,3.561154929,3.520693897,3.480232865,3.439771834,3.399310802,3.35884977,3.318388739
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Population,people,38277838.41,44052934.36,49929799.93,55430297.66,57740581.64,58825534.08,58764987.92,57907776.73,57598151.34,57187985.2,56754349.53,56635986.22,56505816.14,56023653.78,55538532.21,54795114.81,54054611.52
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Population|%,%,4.198968263,4.753739462,5.302705634,5.801902433,5.9589462,5.994834748,5.91541485,5.779487557,5.700659047,5.626338405,5.551084854,5.518470158,5.485217705,5.44111385,5.396654921,5.347722192,5.298474178
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute,days/yr,6.338099609,6.402833855,6.462495654,6.486650332,6.492689002,6.492689002,6.486650332,6.477592328,6.471553658,6.465514989,6.459476319,6.451384539,6.443292758,6.435200977,6.427109197,6.419017416,6.410925635
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute|Land area weighted,days/yr,7.252645564,7.318785258,7.379328702,7.400698388,7.40604081,7.40604081,7.400698388,7.392684756,7.387342335,7.381999913,7.376657492,7.36839003,7.360122568,7.351855106,7.343587644,7.335320182,7.32705272
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute|Population weighted,days/yr,9.959639648,9.995135014,10.03059391,10.06743676,10.09200548,10.10780465,10.11941706,10.13058653,10.14378633,10.16081953,10.17776617,10.19230732,10.2067357,10.21503592,10.22326476,10.22837659,10.23342253
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference,%,18.11155685,21.93382832,25.51046155,27.36762715,27.83191855,27.83191855,27.36762715,26.67119005,26.20689865,25.74260725,25.27831585,24.80053192,24.32274798,23.84496405,23.36718012,22.88939618,22.41161225
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference|Land area weighted,%,11.52148711,13.94610007,16.20204497,17.27731343,17.54613055,17.54613055,17.27731343,16.87408776,16.60527064,16.33645352,16.06763641,15.76455979,15.46148317,15.15840655,14.85532993,14.55225331,14.24917669
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference|Population weighted,%,7.276006641,7.429230031,7.599055725,7.832413611,7.8766727,7.860395598,7.781420226,7.673805826,7.597144633,7.523124422,7.448354337,7.412430082,7.375651723,7.335739471,7.29530858,7.255978857,7.216146528
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score,risk score,1.361376001,1.401394757,1.438692494,1.456943094,1.461505744,1.461505744,1.456943094,1.450099119,1.445536469,1.440973819,1.436411169,1.431408824,1.42640648,1.421404135,1.416401791,1.411399446,1.406397102
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score|Land area weighted,risk score,1.483204161,1.516815783,1.548001558,1.562206414,1.565757628,1.565757628,1.562206414,1.556879593,1.553328379,1.549777165,1.546225951,1.542024499,1.537823046,1.533621593,1.529420141,1.525218688,1.521017235
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score|Population weighted,risk score,1.903757455,1.91244718,1.921363147,1.931263179,1.935052946,1.936454925,1.935807849,1.934340438,1.93387991,1.933821306,1.933736212,1.934352873,1.934938242,1.934920305,1.934882444,1.934524375,1.934148226
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Land area,km2,11289421.47,15835296.37,20007081.9,21560241.8,21948531.78,21948531.78,21560241.8,20977806.84,20589516.86,20201226.89,19812936.91,19244702.55,18676468.19,18108233.82,17539999.46,16971765.1,16403530.73
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Land area|%,%,31.53826786,44.23768038,55.89203218,60.23095895,61.31569065,61.31569065,60.23095895,58.60386141,57.51912972,56.43439802,55.34966633,53.76223977,52.1748132,50.58738664,48.99996007,47.41253351,45.82510694
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Population,people,386183253.2,541024507.8,686523875,734512528.5,755450903.4,765592443.5,766326374.8,758968244.9,756182287.3,751267932.9,746256170.7,728477107.9,710507025.8,689524694.6,668527624.9,645018362.4,621663010.4
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Population|%,%,42.36318693,58.38632523,72.91104761,76.88782716,77.96407937,78.02559682,77.14012337,75.7526784,74.84159296,73.91528466,72.99055244,70.98273062,68.97140832,66.9676804,64.96053736,62.94945853,60.93588161
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute,CDD/yr,510.3207125,526.8704661,542.4283464,551.0431145,553.1968065,553.1968065,551.0431145,547.8125765,545.6588844,543.5051924,541.3515004,539.2827812,537.214062,535.1453428,533.0766236,531.0079045,528.9391853
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute|Land area weighted,CDD/yr,715.3839587,736.9873776,757.290667,768.493051,771.293647,771.293647,768.493051,764.292157,761.491561,758.690965,755.890369,753.1899417,750.4895143,747.789087,745.0886596,742.3882323,739.6878049
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute|Population weighted,CDD/yr,557.7796079,585.7012259,612.115922,627.5558321,633.2599019,635.0853341,633.6417374,630.2760426,628.5396717,626.6987854,624.8537265,622.6717377,620.4847506,618.155588,615.8223785,613.4138545,611.0018988
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference,%,314.6168858,472.7945817,629.7217442,777.8951721,814.9385291,814.9385291,777.8951721,722.3301367,685.2867797,648.2434227,611.2000657,591.4278537,571.6556417,551.8834297,532.1112177,512.3390057,492.5667937
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference|Land area weighted,%,209.8486482,310.2942089,409.7551269,502.3235455,525.4656501,525.4656501,502.3235455,467.6103885,444.4682839,421.3261792,398.1840746,385.6283795,373.0726844,360.5169893,347.9612942,335.4055991,322.849904
